"iso_code","location","month","population","total_cases","total_deaths","new_cases","icu_patients","hosp_patients","new_tests","total_tests","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations"
"NAM","Namibia",2020-09-01,2587344,11265,121,3715,0,0,36542,97952,0,0,0,0,0
"NAM","Namibia",2020-10-01,2587344,12935,133,1670,0,0,29407,127359,0,0,0,0,0
"NAM","Namibia",2020-11-01,2587344,14380,151,1445,0,0,29364,156723,0,0,0,0,0
"NAM","Namibia",2020-12-01,2587344,23941,205,9561,0,0,52432,209155,0,0,0,0,0
"NAM","Namibia",2021-01-01,2587344,33944,352,10003,0,0,0,265757,0,0,0,0,0
"NAM","Namibia",2021-02-01,2587344,38845,424,4901,0,0,37155,302912,0,0,0,0,0
"NAM","Namibia",2021-03-01,2587344,44139,523,5294,0,0,44223,347135,1501,1501,0,0,0
"NAM","Namibia",2021-04-01,2587344,48351,642,4212,0,0,0,388574,21707,20315,1392,0,10585
"NAM","Namibia",2021-05-01,2587344,55549,830,7198,0,0,0,435661,76949,67864,9085,0,41630
"NAM","Namibia",2021-06-01,2587344,89917,1521,34368,0,0,0,532519,145957,121095,24862,0,66404
"NAM","Namibia",2021-07-01,2587344,118922,3044,29005,0,0,0,613229,213495,164221,49274,0,67538
"NAM","Namibia",2021-08-01,2587344,125046,3375,6124,0,0,0,661329,305086,204142,100944,0,48552
"NAM","Namibia",2021-09-01,2587344,127589,3511,2543,0,0,0,703334,428989,261269,167720,0,0
"NAM","Namibia",2021-10-01,2587344,128927,3554,1338,0,0,0,752159,574217,320985,253232,0,0
"NAM","Namibia",2021-11-01,2587344,129187,3573,260,0,0,0,789822,630212,346454,283758,0,0
"NAM","Namibia",2021-12-01,2587344,147974,3633,18787,0,0,0,872058,0,0,0,0,0
"NAM","Namibia",2022-01-01,2587344,155899,3967,7925,0,0,0,921467,773702,418004,356763,0,0
"NAM","Namibia",2022-02-01,2587344,157225,4007,1326,0,0,0,953850,814463,440661,373802,0,0
"NAM","Namibia",2022-03-01,2587344,157324,4013,99,0,0,0,957442,0,0,0,0,0
"NCL","New Caledonia",2020-03-01,288217,16,0,16,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-04-01,288217,18,0,NA,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-05-01,288217,19,0,1,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-06-01,288217,21,0,2,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-07-01,288217,22,0,1,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-08-01,288217,23,0,1,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-09-01,288217,27,0,4,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-10-01,288217,28,0,1,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-11-01,288217,33,0,5,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2020-12-01,288217,38,0,5,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2021-01-01,288217,47,0,9,0,0,0,0,0,0,0,0,0
"NCL","New Caledonia",2021-02-01,288217,58,0,11,0,0,0,0,4457,3432,1025,0,0
"NCL","New Caledonia",2021-03-01,288217,121,0,63,0,0,0,0,28913,21192,7721,0,0
"NCL","New Caledonia",2021-04-01,288217,124,0,3,0,0,0,0,60916,37070,23846,0,0
"NCL","New Caledonia",2021-05-01,288217,128,0,4,0,0,0,0,86639,46508,40131,0,0
"NCL","New Caledonia",2021-06-01,288217,129,0,1,0,0,0,0,111259,59316,51943,0,0
"NCL","New Caledonia",2021-07-01,288217,134,0,5,0,0,0,0,125742,66159,59583,0,0
"NCL","New Caledonia",2021-08-01,288217,136,0,2,0,0,0,0,151912,82172,69740,0,0
"NCL","New Caledonia",2021-09-01,288217,7428,119,7292,0,0,0,0,223735,141094,82641,0,0
"NCL","New Caledonia",2021-10-01,288217,10968,265,3540,0,0,0,0,324466,174092,150374,0,0
"NCL","New Caledonia",2021-11-01,288217,12159,276,1191,0,0,0,0,350362,181074,169288,0,0
"NCL","New Caledonia",2021-12-01,288217,12826,281,667,0,0,0,0,355717,182486,173231,0,0
"NCL","New Caledonia",2022-01-01,288217,20486,283,7660,0,0,0,0,363290,186200,177090,0,0
"NCL","New Caledonia",2022-02-01,288217,54177,299,33691,0,0,0,0,366924,187685,179239,0,0
"NCL","New Caledonia",2022-03-01,288217,56833,302,NA,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-03-01,25130810,27,3,27,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-04-01,25130810,719,32,692,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-05-01,25130810,958,64,239,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-06-01,25130810,1075,67,117,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-07-01,25130810,1136,69,NA,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-08-01,25130810,1176,69,42,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-09-01,25130810,1197,69,21,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-10-01,25130810,1220,69,23,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-11-01,25130810,1548,72,328,0,0,0,0,0,0,0,0,0
"NER","Niger",2020-12-01,25130810,3323,104,1775,0,0,0,0,0,0,0,0,0
"NER","Niger",2021-01-01,25130810,4517,159,1194,0,0,0,0,0,0,0,0,0
"NER","Niger",2021-02-01,25130810,4740,172,223,0,0,0,0,0,0,0,0,0
"NER","Niger",2021-03-01,25130810,5001,186,261,0,0,0,0,0,0,0,0,0
"NER","Niger",2021-04-01,25130810,5228,191,227,0,0,0,0,1366,1366,0,0,0
"NER","Niger",2021-05-01,25130810,5410,192,182,0,0,0,0,159525,152582,6943,0,0
"NER","Niger",2021-06-01,25130810,5489,193,79,0,0,0,0,255587,224803,30784,0,0
"NER","Niger",2021-07-01,25130810,5623,195,134,0,0,0,0,0,0,0,0,0
"NER","Niger",2021-08-01,25130810,5849,199,226,0,0,0,0,490549,404104,86445,0,0
"NER","Niger",2021-09-01,25130810,6008,201,159,0,0,0,0,533899,405978,127921,0,0
"NER","Niger",2021-10-01,25130810,6366,213,358,0,0,0,0,896106,498894,397212,0,0
"NER","Niger",2021-11-01,25130810,7007,259,641,0,0,0,0,971636,507223,464413,0,0
"NER","Niger",2021-12-01,25130810,7405,275,398,0,0,0,0,0,0,0,0,0
"NER","Niger",2022-01-01,25130810,8652,298,1247,0,0,0,0,1798575,1442884,1025950,0,0
"NER","Niger",2022-02-01,25130810,8754,307,102,0,0,0,228105,1840055,1474560,1049867,0,0
"NER","Niger",2022-03-01,25130810,8760,307,6,0,0,0,229436,0,0,0,0,0
"NGA","Nigeria",2020-02-01,211400704,1,0,1,0,0,0,0,0,0,0,0,0
"NGA","Nigeria",2020-03-01,211400704,135,2,134,0,0,0,0,0,0,0,0,0
"NGA","Nigeria",2020-04-01,211400704,1932,58,1797,0,0,0,12828,0,0,0,0,0
"NGA","Nigeria",2020-05-01,211400704,10162,287,8230,0,0,0,60825,0,0,0,0,0
"NGA","Nigeria",2020-06-01,211400704,25694,590,15532,0,0,0,134257,0,0,0,0,0
"NGA","Nigeria",2020-07-01,211400704,43151,879,17457,0,0,0,279675,0,0,0,0,0
"NGA","Nigeria",2020-08-01,211400704,54008,1013,10857,0,0,0,403347,0,0,0,0,0
"NGA","Nigeria",2020-09-01,211400704,58848,1112,4840,0,0,0,509555,0,0,0,0,0
"NGA","Nigeria",2020-10-01,211400704,62853,1144,4005,0,0,0,625510,0,0,0,0,0
"NGA","Nigeria",2020-11-01,211400704,67557,1173,4704,0,0,0,756237,0,0,0,0,0
"NGA","Nigeria",2020-12-01,211400704,87607,1289,20050,0,0,0,948048,0,0,0,0,0
"NGA","Nigeria",2021-01-01,211400704,131242,1586,43635,0,0,0,1302410,0,0,0,0,0
"NGA","Nigeria",2021-02-01,211400704,155657,1907,24415,0,0,0,1489103,0,0,0,0,0
"NGA","Nigeria",2021-03-01,211400704,162891,2057,7234,0,0,0,1767694,718412,718412,0,0,0
"NGA","Nigeria",2021-04-01,211400704,165110,2063,2219,0,0,0,1912628,1191563,1191563,0,0,233100
"NGA","Nigeria",2021-05-01,211400704,166518,2099,1408,0,0,0,2133061,2030063,1956598,73465,0,797454
"NGA","Nigeria",2021-06-01,211400704,167618,2120,1100,0,0,0,2300266,3397472,2241662,1155810,0,80078
"NGA","Nigeria",2021-07-01,211400704,173908,2149,6290,0,0,0,2439850,3938945,2534205,1404740,0,0
"NGA","Nigeria",2021-08-01,211400704,192431,2469,18523,0,0,0,2779725,4432282,2994933,1437349,0,0
"NGA","Nigeria",2021-09-01,211400704,205779,2721,13348,0,0,0,3043321,6734764,4790943,1943821,0,175033
"NGA","Nigeria",2021-10-01,211400704,211961,2896,6182,0,0,0,3340313,8772539,5693300,3079239,0,0
"NGA","Nigeria",2021-11-01,211400704,214218,2977,2257,0,0,0,3580510,9846182,6329967,3516215,0,294758
"NGA","Nigeria",2021-12-01,211400704,241513,3030,27295,0,0,0,3823309,14838199,10310476,4482899,0,1393858
"NGA","Nigeria",2022-01-01,211400704,253181,3136,11668,0,0,0,4116369,20617588,14834559,5446849,0,186047
"NGA","Nigeria",2022-02-01,211400704,254560,3142,1379,0,0,0,4317621,26516526,17735985,8091251,0,0
"NGA","Nigeria",2022-03-01,211400704,254637,3142,77,0,0,0,4442964,0,0,0,0,0
"NIC","Nicaragua",2020-03-01,6702379,5,1,5,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-04-01,6702379,14,3,9,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-05-01,6702379,759,35,745,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-06-01,6702379,2519,83,1760,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-07-01,6702379,3672,116,1153,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-08-01,6702379,4494,137,822,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-09-01,6702379,5170,151,676,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-10-01,6702379,5514,156,344,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-11-01,6702379,5784,160,270,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2020-12-01,6702379,6046,165,262,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2021-01-01,6702379,6253,169,207,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2021-02-01,6702379,6445,173,192,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2021-03-01,6702379,6677,178,232,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2021-04-01,6702379,6898,182,221,0,0,0,0,135130,135130,0,0,0
"NIC","Nicaragua",2021-05-01,6702379,7324,186,426,0,0,0,0,167500,167500,0,0,0
"NIC","Nicaragua",2021-06-01,6702379,8178,191,854,0,0,0,0,0,0,0,0,0
"NIC","Nicaragua",2021-07-01,6702379,9470,195,1292,0,0,0,0,415640,252766,162874,0,0
"NIC","Nicaragua",2021-08-01,6702379,11735,200,2265,0,0,0,0,645733,443053,202680,0,0
"NIC","Nicaragua",2021-09-01,6702379,14448,204,2713,0,0,0,0,788502,502324,286178,0,0
"NIC","Nicaragua",2021-10-01,6702379,16422,208,1974,0,0,0,0,1306694,944476,362357,0,0
"NIC","Nicaragua",2021-11-01,6702379,17254,212,832,0,0,0,0,6033123,3842428,2190695,0,0
"NIC","Nicaragua",2021-12-01,6702379,17487,217,233,0,0,0,0,7785141,4879356,2905785,0,0
"NIC","Nicaragua",2022-01-01,6702379,17650,220,163,0,0,0,0,8659628,5200392,3459236,0,0
"NIC","Nicaragua",2022-02-01,6702379,18004,224,354,0,0,0,0,9367505,5423137,3944368,0,0
"NIC","Nicaragua",2022-03-01,6702379,18105,225,NA,0,0,0,0,9477305,5459763,4017542,0,0
"NIU","Niue",2021-06-01,1614,0,0,NA,0,0,0,0,698,698,0,0,0
"NIU","Niue",2021-07-01,1614,0,0,NA,0,0,0,0,1216,1184,32,0,0
"NIU","Niue",2021-08-01,1614,0,0,NA,0,0,0,0,2352,1202,1150,0,0
"NIU","Niue",2021-09-01,1614,0,0,NA,0,0,0,0,0,0,0,0,0
"NIU","Niue",2021-10-01,1614,0,0,NA,0,0,0,0,0,0,0,0,0
"NIU","Niue",2021-11-01,1614,0,0,NA,0,0,0,0,2628,1340,1288,0,0
"NLD","Netherlands",2020-02-01,17173094,10,0,10,9,10,0,0,0,0,0,0,0
"NLD","Netherlands",2020-03-01,17173094,13620,1039,13610,1191,3284,0,0,0,0,0,0,0
"NLD","Netherlands",2020-04-01,17173094,39866,4808,26246,1424,2945,0,0,0,0,0,0,0
"NLD","Netherlands",2020-05-01,17173094,46622,5971,6756,735,1494,0,0,0,0,0,0,0
"NLD","Netherlands",2020-06-01,17173094,50412,6128,3790,158,542,252815,252815,0,0,0,0,0
"NLD","Netherlands",2020-07-01,17173094,54860,6174,4448,28,150,404547,657362,0,0,0,0,0
"NLD","Netherlands",2020-08-01,17173094,71605,6241,16745,43,138,541978,1199340,0,0,0,0,0
"NLD","Netherlands",2020-09-01,17173094,124764,6428,53159,150,551,845566,2044906,0,0,0,0,0
"NLD","Netherlands",2020-10-01,17173094,360687,7417,235923,584,1864,1301665,3346571,0,0,0,0,0
"NLD","Netherlands",2020-11-01,17173094,528589,9401,167902,612,2044,1055516,4402087,0,0,0,0,0
"NLD","Netherlands",2020-12-01,17173094,806620,11459,278031,724,2104,1828494,6230581,0,0,0,0,0
"NLD","Netherlands",2021-01-01,17173094,983516,14025,176896,731,2159,1211087,7441668,351302,348872,2430,0,0
"NLD","Netherlands",2021-02-01,17173094,1094509,15590,110993,639,1640,965990,8407658,1382496,1105101,277395,0,0
"NLD","Netherlands",2021-03-01,17173094,1282590,16565,188081,682,1728,2138413,10546071,2474256,1798512,675744,0,0
"NLD","Netherlands",2021-04-01,17173094,1504337,17175,221747,841,1899,2034333,12580404,5027715,3903950,1132652,0,0
"NLD","Netherlands",2021-05-01,17173094,1654194,17651,149857,830,1827,1208781,13789185,9609721,6760881,3089183,0,0
"NLD","Netherlands",2021-06-01,17173094,1688443,17778,34249,447,793,642959,14432144,15299909,9919654,5921816,0,0
"NLD","Netherlands",2021-07-01,17173094,1870585,17861,182142,181,486,1210902,15643046,20782314,12268425,9286003,0,0
"NLD","Netherlands",2021-08-01,17173094,1947601,18061,77016,230,522,527966,16171012,22900083,12572814,11116448,0,0
"NLD","Netherlands",2021-09-01,17173094,2009046,18236,61445,220,467,672453,16843465,23529707,12812289,11533216,0,0
"NLD","Netherlands",2021-10-01,17173094,2144240,18486,135194,220,902,917776,17761241,24085266,13031180,11837881,61773,0
"NLD","Netherlands",2021-11-01,17173094,2666279,19489,522039,595,2250,2476712,20237953,24725678,13251202,12041470,297254,0
"NLD","Netherlands",2021-12-01,17173094,3153512,20999,487233,642,2208,1870544,22108497,27982337,13318004,12225832,3305697,0
"NLD","Netherlands",2022-01-01,17173094,4547587,21356,1394075,475,1255,3476168,25584665,33427146,13416272,12324740,8554268,0
"NLD","Netherlands",2022-02-01,17173094,6455310,21660,1907723,229,1477,2625367,28210032,33921319,13449885,12355517,8984296,0
"NLD","Netherlands",2022-03-01,17173094,6734097,21714,278787,160,1285,0,28376081,33942499,13450667,12356769,9003462,0
"NOR","Norway",2020-02-01,5465629,15,0,NA,0,0,0,0,0,0,0,0,0
"NOR","Norway",2020-03-01,5465629,4641,39,4626,0,321,0,0,0,0,0,0,0
"NOR","Norway",2020-04-01,5465629,7738,210,3097,0,325,80067,80067,0,0,0,0,0
"NOR","Norway",2020-05-01,5465629,8440,236,702,0,82,0,167953,0,0,0,0,0
"NOR","Norway",2020-06-01,5465629,8879,250,439,0,32,105684,273637,0,0,0,0,0
"NOR","Norway",2020-07-01,5465629,9240,255,361,0,19,132369,406006,0,0,0,0,0
"NOR","Norway",2020-08-01,5465629,10782,264,1542,0,18,358323,764329,0,0,0,0,0
"NOR","Norway",2020-09-01,5465629,14027,274,3245,0,28,431590,1195919,0,0,0,0,0
"NOR","Norway",2020-10-01,5465629,20331,282,6304,0,60,433811,1629730,0,0,0,0,0
"NOR","Norway",2020-11-01,5465629,36150,332,15819,0,143,580818,2210548,0,0,0,0,0
"NOR","Norway",2020-12-01,5465629,49567,436,13417,0,151,526597,2737145,2411,2411,0,0,2411
"NOR","Norway",2021-01-01,5465629,62966,564,13399,0,164,588873,3326018,133235,111653,21582,0,130824
"NOR","Norway",2021-02-01,5465629,71006,622,8040,0,96,452271,3778289,515090,342126,172964,0,381855
"NOR","Norway",2021-03-01,5465629,96079,673,25073,0,293,818280,4596569,1008183,708649,299528,6,493093
"NOR","Norway",2021-04-01,5465629,112970,756,16891,0,307,544935,5141504,1798813,1408748,390037,28,790630
"NOR","Norway",2021-05-01,5465629,125116,783,12146,0,160,554829,5696333,2715681,1672009,1043536,136,916868
"NOR","Norway",2021-06-01,5465629,131316,794,6200,0,65,464761,6161094,4254233,2678331,1575624,278,1538552
"NOR","Norway",2021-07-01,5465629,137627,799,6311,0,30,388177,6549271,5455043,3618876,1835369,798,1200810
"NOR","Norway",2021-08-01,5465629,160174,814,22547,0,89,621596,7170867,6997366,3884536,3111350,1480,1542323
"NOR","Norway",2021-09-01,5465629,189431,861,29257,0,127,616653,7787520,7874636,4182057,3672465,20114,877270
"NOR","Norway",2021-10-01,5465629,207280,900,17849,0,125,267448,8054968,8068813,4216230,3755471,97112,194177
"NOR","Norway",2021-11-01,5465629,267843,1054,60563,0,250,477018,8531986,8701160,4249023,3842966,609171,632347
"NOR","Norway",2021-12-01,5465629,394259,1305,126416,0,383,724839,9256825,9777968,4289008,3926002,1562958,1076808
"NOR","Norway",2022-01-01,5465629,781049,1440,386790,0,325,882700,10139525,11014233,4317192,3994536,2702505,1236265
"NOR","Norway",2022-02-01,5465629,1242160,1598,461111,0,534,643832,10783357,11231348,4328954,4020294,2882100,217115
"NOR","Norway",2022-03-01,5465629,1305006,1664,62846,0,0,0,10814390,11239629,4329409,4021682,2888538,8281
"NPL","Nepal",2020-01-01,29674920,1,0,1,0,0,0,5,0,0,0,0,0
"NPL","Nepal",2020-02-01,29674920,1,0,0,0,0,0,224,0,0,0,0,0
"NPL","Nepal",2020-03-01,29674920,5,0,4,0,0,0,1060,0,0,0,0,0
"NPL","Nepal",2020-04-01,29674920,57,0,52,0,0,10951,12011,0,0,0,0,0
"NPL","Nepal",2020-05-01,29674920,1572,8,NA,0,0,57576,69587,0,0,0,0,0
"NPL","Nepal",2020-06-01,29674920,13564,29,11992,0,0,158754,228341,0,0,0,0,0
"NPL","Nepal",2020-07-01,29674920,19771,56,6207,0,0,147075,375416,0,0,0,0,0
"NPL","Nepal",2020-08-01,29674920,39460,228,19689,0,0,318056,693472,0,0,0,0,0
"NPL","Nepal",2020-09-01,29674920,77817,498,38357,0,0,328031,1021503,0,0,0,0,0
"NPL","Nepal",2020-10-01,29674920,170743,937,92926,0,0,421840,1443343,0,0,0,0,0
"NPL","Nepal",2020-11-01,29674920,233452,1508,62709,0,0,294404,1737747,0,0,0,0,0
"NPL","Nepal",2020-12-01,29674920,260593,1856,27141,0,0,0,1932477,0,0,0,0,0
"NPL","Nepal",2021-01-01,29674920,270959,2029,10366,0,0,0,2071007,0,0,0,0,0
"NPL","Nepal",2021-02-01,29674920,274143,2774,3184,0,0,91929,2162936,402264,402264,0,0,0
"NPL","Nepal",2021-03-01,29674920,277309,3030,3166,0,0,108391,2271327,1600000,1600000,0,0,0
"NPL","Nepal",2021-04-01,29674920,323187,3279,45878,0,0,0,2458565,2091511,2091511,0,0,232902
"NPL","Nepal",2021-05-01,29674920,561302,7386,238115,0,0,0,3057424,2802596,2113080,689516,0,205885
"NPL","Nepal",2021-06-01,29674920,638805,9112,77503,0,0,475520,3532944,3356335,2601316,755019,0,122972
"NPL","Nepal",2021-07-01,29674920,695389,9857,56584,0,0,388888,3921832,5682627,3936724,1745903,0,943934
"NPL","Nepal",2021-08-01,29674920,762647,10750,67258,0,0,462259,4384091,9799013,5339252,4459761,0,2991592
"NPL","Nepal",2021-09-01,29674920,795061,11135,32414,0,0,399126,4783217,13742124,7456384,6285740,0,3494204
"NPL","Nepal",2021-10-01,29674920,812570,11407,17509,0,0,298677,5081894,15268771,8621449,6647322,0,977699
"NPL","Nepal",2021-11-01,29674920,821366,11526,8796,0,0,273480,5355374,18317508,9879648,8437860,0,0
"NPL","Nepal",2021-12-01,29674920,828431,11594,7065,0,0,317979,5673353,21988516,12251183,9737333,0,0
"NPL","Nepal",2022-01-01,29674920,953913,11743,125482,0,0,523332,6196685,31642503,16830395,14407775,0,0
"NPL","Nepal",2022-02-01,29674920,976984,11936,23071,0,0,0,6484603,37125732,21575023,17490473,1147229,379020
"NPL","Nepal",2022-03-01,29674920,977447,11945,463,0,0,0,6511838,37682890,21645983,17843980,1312118,395178
"NRU","Nauru",2021-04-01,10873,0,0,NA,0,0,0,0,700,700,0,0,168
"NRU","Nauru",2021-05-01,10873,0,0,NA,0,0,0,0,7392,7392,0,0,0
"NRU","Nauru",2021-06-01,10873,0,0,NA,0,0,0,0,9313,7499,1814,0,0
"NRU","Nauru",2021-07-01,10873,0,0,NA,0,0,0,0,14784,7533,7251,0,0
"NRU","Nauru",2021-08-01,10873,0,0,NA,0,0,0,0,14863,7612,7251,0,0
"NRU","Nauru",2021-09-01,10873,0,0,NA,0,0,0,0,0,0,0,0,0
"NRU","Nauru",2021-10-01,10873,0,0,NA,0,0,0,0,0,0,0,0,0
"NRU","Nauru",2021-11-01,10873,0,0,NA,0,0,0,0,0,0,0,0,0
"NRU","Nauru",2021-12-01,10873,0,0,NA,0,0,0,0,15128,7764,7364,0,0
"NRU","Nauru",2022-01-01,10873,0,0,NA,0,0,0,0,15128,7764,7364,0,0
"NZL","New Zealand",2020-02-01,5126300,1,0,1,0,0,0,0,0,0,0,0,0
"NZL","New Zealand",2020-03-01,5126300,647,1,646,0,0,0,25086,0,0,0,0,0
"NZL","New Zealand",2020-04-01,5126300,1479,19,NA,0,0,116255,141341,0,0,0,0,0
"NZL","New Zealand",2020-05-01,5126300,1504,22,NA,0,0,135051,276392,0,0,0,0,0
"NZL","New Zealand",2020-06-01,5126300,1528,22,24,0,0,120050,396442,0,0,0,0,0
"NZL","New Zealand",2020-07-01,5126300,1562,22,34,0,0,66137,462579,0,0,0,0,0
"NZL","New Zealand",2020-08-01,5126300,1752,22,190,0,0,293745,756324,0,0,0,0,0
"NZL","New Zealand",2020-09-01,5126300,1848,25,96,0,0,0,953989,0,0,0,0,0
"NZL","New Zealand",2020-10-01,5126300,1959,25,111,0,0,147078,1101067,0,0,0,0,0
"NZL","New Zealand",2020-11-01,5126300,2059,25,100,0,0,0,1275525,0,0,0,0,0
"NZL","New Zealand",2020-12-01,5126300,2162,25,103,0,0,0,1405854,0,0,0,0,0
"NZL","New Zealand",2021-01-01,5126300,2305,25,NA,0,0,0,1532275,0,0,0,0,0
"NZL","New Zealand",2021-02-01,5126300,2378,26,74,0,0,0,1707380,6713,6712,1,0,6711
"NZL","New Zealand",2021-03-01,5126300,2501,26,123,0,0,0,1896964,73756,58168,15586,2,67043
"NZL","New Zealand",2021-04-01,5126300,2613,26,112,0,0,0,2018845,275917,201876,74038,3,202161
"NZL","New Zealand",2021-05-01,5126300,2673,26,NA,0,0,0,2140339,652108,422647,229451,10,376191
"NZL","New Zealand",2021-06-01,5126300,2742,26,69,0,0,0,2288871,1175985,719477,456489,19,523877
"NZL","New Zealand",2021-07-01,5126300,2873,26,131,0,0,0,2473000,1925169,1179740,745401,28,749184
"NZL","New Zealand",2021-08-01,5126300,3569,26,696,0,0,0,2984428,3516583,2299769,1216743,71,1591414
"NZL","New Zealand",2021-09-01,5126300,4291,27,722,0,0,0,3378464,5228519,3297223,1931097,199,1711936
"NZL","New Zealand",2021-10-01,5126300,6594,28,2303,0,0,0,4037705,6874964,3707134,3166496,1334,1646445
"NZL","New Zealand",2021-11-01,5126300,11723,44,5129,0,0,0,4909302,7583572,3892261,3623876,67435,708608
"NZL","New Zealand",2021-12-01,5126300,14118,51,2395,0,0,0,5577146,8186289,3972998,3856084,357207,602717
"NZL","New Zealand",2022-01-01,5126300,16620,53,2502,0,0,0,6033669,9462319,4172898,3926170,1363251,1276030
"NZL","New Zealand",2022-02-01,5126300,118812,56,102192,0,0,0,6711198,10630171,4261487,3963636,2405048,1167852
"NZL","New Zealand",2022-03-01,5126300,222767,65,103955,0,0,0,6788023,10728523,4270342,3968978,2489203,21981
"OMN","Oman",2020-02-01,5223376,6,0,6,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-03-01,5223376,192,1,186,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-04-01,5223376,2348,11,2156,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-05-01,5223376,11437,49,9089,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-06-01,5223376,40070,176,28633,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-07-01,5223376,79159,421,39089,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-08-01,5223376,85722,685,6563,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-09-01,5223376,98585,935,12863,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-10-01,5223376,114434,1208,15849,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-11-01,5223376,123699,1423,9265,0,0,0,0,0,0,0,0,0
"OMN","Oman",2020-12-01,5223376,128867,1499,5168,0,0,0,0,6516,6516,0,0,4799
"OMN","Oman",2021-01-01,5223376,134326,1529,5459,0,0,0,0,37045,24773,12272,0,28118
"OMN","Oman",2021-02-01,5223376,141496,1570,7170,0,0,0,0,67660,48641,19019,0,28514
"OMN","Oman",2021-03-01,5223376,159218,1678,17722,0,0,0,0,151512,132493,19019,0,3650
"OMN","Oman",2021-04-01,5223376,193253,2010,34035,0,0,0,0,244821,198563,46258,0,0
"OMN","Oman",2021-05-01,5223376,217224,2345,23971,0,0,0,0,296894,216549,80345,0,0
"OMN","Oman",2021-06-01,5223376,268545,3100,51321,0,0,0,0,859000,666000,193000,0,0
"OMN","Oman",2021-07-01,5223376,295857,3814,27312,0,0,0,0,1887421,1550910,336511,0,0
"OMN","Oman",2021-08-01,5223376,302300,4064,6443,0,0,0,0,3752420,2504214,1048206,0,0
"OMN","Oman",2021-09-01,5223376,303769,4096,1469,0,0,0,0,4946987,2896271,2050716,0,0
"OMN","Oman",2021-10-01,5223376,304291,4111,522,0,0,0,0,5679984,3065137,2614847,0,0
"OMN","Oman",2021-11-01,5223376,304554,4113,263,0,0,0,0,5934585,3089635,2733021,0,0
"OMN","Oman",2021-12-01,5223376,305489,4116,935,0,0,0,0,6118018,3121894,2902254,32412,0
"OMN","Oman",2022-01-01,5223376,338880,4146,33391,0,0,0,0,6600551,3181438,2967168,0,0
"OMN","Oman",2022-02-01,5223376,382244,4244,43364,0,0,0,0,6822641,3212139,2997719,0,0
"OMN","Oman",2022-03-01,5223376,383874,4248,NA,0,0,0,0,0,0,0,0,0
"OWID_AFR","Africa",2020-02-01,1373486472,3,0,3,0,0,0,0,0,0,0,0,0
"OWID_AFR","Africa",2020-03-01,1373486472,5761,198,5764,0,0,0,0,0,0,0,0,0
"OWID_AFR","Africa",2020-04-01,1373486472,38753,1634,32993,0,0,0,0,0,0,0,0,0
"OWID_AFR","Africa",2020-05-01,1373486472,146551,4222,108124,0,0,0,0,0,0,0,0,0
"OWID_AFR","Africa",2020-06-01,1373486472,404891,10146,258340,0,0,0,0,0,0,0,0,0
